26-Jan-2021 12:36:22
Meas. Pulse Power provided by IQ-Mod and Small signal Gain Response
CW @ 8.5GHz and -20dBm

Time(Sec.)	 Gain(dB)            Pout(dBm)	
 57.68    9.049798e-01    4.254545e-01
 57.69    9.091890e-01    4.163836e-01
 57.7    9.133073e-01    4.072711e-01
 57.71    9.173343e-01    3.981178e-01
 57.72    9.212696e-01    3.889247e-01
 57.73    9.251127e-01    3.796927e-01
 57.74    9.288633e-01    3.704227e-01
 57.75    9.325210e-01    3.611157e-01
 57.76    9.360855e-01    3.517726e-01
 57.77    9.395563e-01    3.423943e-01
 57.78    9.429332e-01    3.329818e-01
 57.79    9.462159e-01    3.235360e-01
 57.8    9.494039e-01    3.140578e-01
 57.81    9.524969e-01    3.045482e-01
 57.82    9.554947e-01    2.950082e-01
 57.83    9.583970e-01    2.854387e-01
 57.84    9.612034e-01    2.758406e-01
 57.85    9.639137e-01    2.662149e-01
 57.86    9.665276e-01    2.565626e-01
 57.87    9.690449e-01    2.468847e-01
 57.88    9.714652e-01    2.371820e-01
 57.89    9.737884e-01    2.274557e-01
 57.9    9.760143e-01    2.177066e-01
 57.91    9.781425e-01    2.079357e-01
 57.92    9.801729e-01    1.981441e-01
 57.93    9.821053e-01    1.883326e-01
 57.94    9.839395e-01    1.785023e-01
 57.95    9.856753e-01    1.686541e-01
 57.96    9.873125e-01    1.587891e-01
 57.97    9.888510e-01    1.489082e-01
 57.98    9.902906e-01    1.390124e-01
 57.99    9.916312e-01    1.291027e-01
 58    9.928726e-01    1.191801e-01
 58.01    9.940148e-01    1.092456e-01
 58.02    9.950575e-01    9.930017e-02
 58.03    9.960008e-01    8.934480e-02
 58.04    9.968444e-01    7.938049e-02
 58.05    9.975883e-01    6.940824e-02
 58.06    9.982325e-01    5.942905e-02
 58.07    9.987769e-01    4.944392e-02
 58.08    9.992214e-01    3.945385e-02
 58.09    9.995660e-01    2.945983e-02
 58.1    9.998106e-01    1.946286e-02
 58.11    9.999552e-01    9.463950e-03
 58.12    9.999999e-01   -5.359086e-04
 58.13    9.999445e-01   -1.053571e-02
 58.14    9.997891e-01   -2.053447e-02
 58.15    9.995338e-01   -3.053116e-02
 58.16    9.991785e-01   -4.052481e-02
 58.17    9.987233e-01   -5.051440e-02
 58.18    9.981683e-01   -6.049894e-02
 58.19    9.975134e-01   -7.047743e-02
 58.2    9.967587e-01   -8.044888e-02
 58.21    9.959044e-01   -9.041228e-02
 58.22    9.949505e-01   -1.003666e-01
 58.23    9.938971e-01   -1.103110e-01
 58.24    9.927443e-01   -1.202442e-01
 58.25    9.914923e-01   -1.301655e-01
 58.26    9.901411e-01   -1.400738e-01
 58.27    9.886909e-01   -1.499680e-01
 58.28    9.871418e-01   -1.598472e-01
 58.29    9.854940e-01   -1.697105e-01
 58.3    9.837476e-01   -1.795568e-01
 58.31    9.819029e-01   -1.893851e-01
 58.32    9.799600e-01   -1.991945e-01
 58.33    9.779191e-01   -2.089840e-01
 58.34    9.757804e-01   -2.187526e-01
 58.35    9.735441e-01   -2.284993e-01
 58.36    9.712104e-01   -2.382231e-01
 58.37    9.687797e-01   -2.479232e-01
 58.38    9.662521e-01   -2.575984e-01
 58.39    9.636278e-01   -2.672479e-01
 58.4    9.609072e-01   -2.768706e-01
 58.41    9.580905e-01   -2.864657e-01
 58.42    9.551780e-01   -2.960321e-01
 58.43    9.521699e-01   -3.055690e-01
 58.44    9.490667e-01   -3.150752e-01
 58.45    9.458686e-01   -3.245500e-01
 58.46    9.425758e-01   -3.339923e-01
 58.47    9.391888e-01   -3.434012e-01
 58.48    9.357079e-01   -3.527757e-01
 58.49    9.321334e-01   -3.621150e-01
 58.5    9.284657e-01   -3.714181e-01
 58.51    9.247052e-01   -3.806840e-01
 58.52    9.208522e-01   -3.899119e-01
 58.53    9.169071e-01   -3.991008e-01
 58.54    9.128703e-01   -4.082497e-01
 58.55    9.087422e-01   -4.173579e-01
 58.56    9.045233e-01   -4.264243e-01
 58.57    9.002139e-01   -4.354480e-01
 58.58    8.958145e-01   -4.444282e-01
 58.59    8.913255e-01   -4.533640e-01
 58.6    8.867473e-01   -4.622545e-01
 58.61    8.820805e-01   -4.710987e-01
 58.62    8.773255e-01   -4.798958e-01
 58.63    8.724828e-01   -4.886449e-01
 58.64    8.675528e-01   -4.973451e-01
 58.65    8.625360e-01   -5.059957e-01
 58.66    8.574330e-01   -5.145956e-01
 58.67    8.522443e-01   -5.231440e-01
 58.68    8.469703e-01   -5.316402e-01
 58.69    8.416117e-01   -5.400832e-01
 58.7    8.361688e-01   -5.484721e-01
 58.71    8.306424e-01   -5.568063e-01
 58.72    8.250329e-01   -5.650847e-01
 58.73    8.193409e-01   -5.733066e-01
 58.74    8.135670e-01   -5.814712e-01
 58.75    8.077117e-01   -5.895777e-01
 58.76    8.017756e-01   -5.976252e-01
 58.77    7.957594e-01   -6.056129e-01
 58.78    7.896635e-01   -6.135401e-01
 58.79    7.834888e-01   -6.214060e-01
 58.8    7.772356e-01   -6.292096e-01
 58.81    7.709048e-01   -6.369504e-01
 58.82    7.644968e-01   -6.446275e-01
 58.83    7.580124e-01   -6.522401e-01
 58.84    7.514523e-01   -6.597875e-01
 58.85    7.448169e-01   -6.672689e-01
 58.86    7.381071e-01   -6.746836e-01
 58.87    7.313235e-01   -6.820308e-01
 58.88    7.244667e-01   -6.893098e-01
 58.89    7.175375e-01   -6.965199e-01
 58.9    7.105365e-01   -7.036603e-01
 58.91    7.034645e-01   -7.107304e-01
 58.92    6.963222e-01   -7.177294e-01
 58.93    6.891102e-01   -7.246566e-01
 58.94    6.818293e-01   -7.315113e-01
 58.95    6.744802e-01   -7.382929e-01
 58.96    6.670637e-01   -7.450007e-01
 58.97    6.595804e-01   -7.516340e-01
 58.98    6.520312e-01   -7.581921e-01
 58.99    6.444168e-01   -7.646744e-01
 59    6.367380e-01   -7.710802e-01
 59.01    6.289955e-01   -7.774089e-01
 59.02    6.211901e-01   -7.836599e-01
 59.03    6.133226e-01   -7.898325e-01
 59.04    6.053937e-01   -7.959262e-01
 59.05    5.974043e-01   -8.019402e-01
 59.06    5.893552e-01   -8.078741e-01
 59.07    5.812471e-01   -8.137271e-01
 59.08    5.730809e-01   -8.194988e-01
 59.09    5.648574e-01   -8.251885e-01
 59.1    5.565774e-01   -8.307958e-01
 59.11    5.482417e-01   -8.363199e-01
 59.12    5.398513e-01   -8.417604e-01
 59.13    5.314068e-01   -8.471168e-01
 59.14    5.229092e-01   -8.523884e-01
 59.15    5.143593e-01   -8.575748e-01
 59.16    5.057580e-01   -8.626754e-01
 59.17    4.971061e-01   -8.676898e-01
 59.18    4.884045e-01   -8.726173e-01
 59.19    4.796541e-01   -8.774577e-01
 59.2    4.708556e-01   -8.822103e-01
 59.21    4.620101e-01   -8.868746e-01
 59.22    4.531185e-01   -8.914503e-01
 59.23    4.441814e-01   -8.959369e-01
 59.24    4.352000e-01   -9.003338e-01
 59.25    4.261751e-01   -9.046407e-01
 59.26    4.171075e-01   -9.088572e-01
 59.27    4.079982e-01   -9.129827e-01
 59.28    3.988481e-01   -9.170170e-01
 59.29    3.896582e-01   -9.209596e-01
 59.3    3.804293e-01   -9.248100e-01
 59.31    3.711623e-01   -9.285680e-01
 59.32    3.618582e-01   -9.322331e-01
 59.33    3.525179e-01   -9.358051e-01
 59.34    3.431424e-01   -9.392834e-01
 59.35    3.337326e-01   -9.426678e-01
 59.36    3.242894e-01   -9.459579e-01
 59.37    3.148137e-01   -9.491535e-01
 59.38    3.053066e-01   -9.522541e-01
 59.39    2.957690e-01   -9.552595e-01
 59.4    2.862018e-01   -9.581694e-01
 59.41    2.766059e-01   -9.609834e-01
 59.42    2.669824e-01   -9.637014e-01
 59.43    2.573322e-01   -9.663230e-01
 59.44    2.476563e-01   -9.688480e-01
 59.45    2.379556e-01   -9.712760e-01
 59.46    2.282311e-01   -9.736070e-01
 59.47    2.184838e-01   -9.758406e-01
 59.48    2.087146e-01   -9.779766e-01
 59.49    1.989246e-01   -9.800148e-01
 59.5    1.891146e-01   -9.819550e-01
 59.51    1.792858e-01   -9.837970e-01
 59.52    1.694390e-01   -9.855407e-01
 59.53    1.595753e-01   -9.871858e-01
 59.54    1.496956e-01   -9.887321e-01
 59.55    1.398010e-01   -9.901796e-01
 59.56    1.298924e-01   -9.915281e-01
 59.57    1.199707e-01   -9.927774e-01
 59.58    1.100371e-01   -9.939275e-01
 59.59    1.000925e-01   -9.949781e-01
 59.6    9.013791e-02   -9.959293e-01
 59.61    8.017428e-02   -9.967809e-01
 59.62    7.020263e-02   -9.975328e-01
 59.63    6.022395e-02   -9.981849e-01
 59.64    5.023926e-02   -9.987372e-01
 59.65    4.024954e-02   -9.991897e-01
 59.66    3.025580e-02   -9.995422e-01
 59.67    2.025903e-02   -9.997948e-01
 59.68    1.026024e-02   -9.999474e-01
 59.69    2.604182e-04   -1.000000e+00
 59.7   -9.739428e-03   -9.999526e-01
 59.71   -1.973830e-02   -9.998052e-01
 59.72   -2.973520e-02   -9.995578e-01
 59.73   -3.972912e-02   -9.992105e-01
 59.74   -4.971907e-02   -9.987632e-01
 59.75   -5.970405e-02   -9.982161e-01
 59.76   -6.968306e-02   -9.975692e-01
 59.77   -7.965511e-02   -9.968225e-01
 59.78   -8.961918e-02   -9.959761e-01
 59.79   -9.957430e-02   -9.950301e-01
 59.8   -1.095195e-01   -9.939847e-01
 59.81   -1.194537e-01   -9.928398e-01
 59.82   -1.293759e-01   -9.915956e-01
 59.83   -1.392852e-01   -9.902523e-01
 59.84   -1.491806e-01   -9.888100e-01
 59.85   -1.590611e-01   -9.872687e-01
 59.86   -1.689257e-01   -9.856288e-01
 59.87   -1.787734e-01   -9.838903e-01
 59.88   -1.886032e-01   -9.820534e-01
 59.89   -1.984141e-01   -9.801183e-01
 59.9   -2.082052e-01   -9.780852e-01
 59.91   -2.179755e-01   -9.759542e-01
 59.92   -2.277240e-01   -9.737257e-01
 59.93   -2.374497e-01   -9.713998e-01
 59.94   -2.471516e-01   -9.689768e-01
 59.95   -2.568289e-01   -9.664569e-01
 59.96   -2.664804e-01   -9.638403e-01
 59.97   -2.761054e-01   -9.611274e-01
 59.98   -2.857027e-01   -9.583183e-01
 59.99   -2.952714e-01   -9.554134e-01
 60   -3.048106e-01   -9.524130e-01
 60.01   -3.143194e-01   -9.493173e-01
 60.02   -3.237967e-01   -9.461267e-01
 60.03   -3.332416e-01   -9.428415e-01
 60.04   -3.426532e-01   -9.394620e-01
 60.05   -3.520305e-01   -9.359885e-01
 60.06   -3.613726e-01   -9.324215e-01
 60.07   -3.706786e-01   -9.287612e-01
 60.08   -3.799475e-01   -9.250080e-01
 60.09   -3.891785e-01   -9.211624e-01
 60.1   -3.983705e-01   -9.172246e-01
 60.11   -4.075227e-01   -9.131951e-01
 60.12   -4.166341e-01   -9.090743e-01
 60.13   -4.257038e-01   -9.048626e-01
 60.14   -4.347310e-01   -9.005603e-01
 60.15   -4.437147e-01   -8.961681e-01
 60.16   -4.526541e-01   -8.916862e-01
 60.17   -4.615482e-01   -8.871151e-01
 60.18   -4.703961e-01   -8.824554e-01
 60.19   -4.791970e-01   -8.777074e-01
 60.2   -4.879500e-01   -8.728716e-01
 60.21   -4.966541e-01   -8.679485e-01
 60.22   -5.053086e-01   -8.629387e-01
 60.23   -5.139126e-01   -8.578425e-01
 60.24   -5.224652e-01   -8.526606e-01
 60.25   -5.309655e-01   -8.473934e-01
 60.26   -5.394128e-01   -8.420415e-01
 60.27   -5.478061e-01   -8.366053e-01
 60.28   -5.561446e-01   -8.310855e-01
 60.29   -5.644275e-01   -8.254826e-01
 60.3   -5.726540e-01   -8.197972e-01
 60.31   -5.808232e-01   -8.140297e-01
 60.32   -5.889343e-01   -8.081809e-01
 60.33   -5.969865e-01   -8.022513e-01
 60.34   -6.049791e-01   -7.962414e-01
 60.35   -6.129111e-01   -7.901519e-01
 60.36   -6.207818e-01   -7.839834e-01
 60.37   -6.285905e-01   -7.777364e-01
 60.38   -6.363363e-01   -7.714118e-01
 60.39   -6.440185e-01   -7.650099e-01
 60.4   -6.516363e-01   -7.585316e-01
 60.41   -6.591889e-01   -7.519774e-01
 60.42   -6.666756e-01   -7.453480e-01
 60.43   -6.740956e-01   -7.386441e-01
 60.44   -6.814482e-01   -7.318664e-01
 60.45   -6.887327e-01   -7.250154e-01
 60.46   -6.959483e-01   -7.180919e-01
 60.47   -7.030943e-01   -7.110967e-01
 60.48   -7.101700e-01   -7.040303e-01
 60.49   -7.171746e-01   -6.968935e-01
 60.5   -7.241076e-01   -6.896870e-01
 60.51   -7.309681e-01   -6.824116e-01
 60.52   -7.377556e-01   -6.750679e-01
 60.53   -7.444693e-01   -6.676567e-01
 60.54   -7.511085e-01   -6.601788e-01
 60.55   -7.576726e-01   -6.526348e-01
 60.56   -7.641610e-01   -6.450256e-01
 60.57   -7.705729e-01   -6.373518e-01
 60.58   -7.769078e-01   -6.296144e-01
 60.59   -7.831650e-01   -6.218139e-01
 60.6   -7.893439e-01   -6.139513e-01
 60.61   -7.954438e-01   -6.060273e-01
 60.62   -8.014642e-01   -5.980427e-01
 60.63   -8.074045e-01   -5.899983e-01
 60.64   -8.132640e-01   -5.818949e-01
 60.65   -8.190422e-01   -5.737333e-01
 60.66   -8.247385e-01   -5.655143e-01
 60.67   -8.303523e-01   -5.572388e-01
 60.68   -8.358831e-01   -5.489076e-01
 60.69   -8.413303e-01   -5.405214e-01
 60.7   -8.466933e-01   -5.320812e-01
 60.71   -8.519717e-01   -5.235878e-01
 60.72   -8.571649e-01   -5.150421e-01
 60.73   -8.622724e-01   -5.064448e-01
 60.74   -8.672936e-01   -4.977969e-01
 60.75   -8.722281e-01   -4.890992e-01
 60.76   -8.770754e-01   -4.803527e-01
 60.77   -8.818350e-01   -4.715580e-01
 60.78   -8.865064e-01   -4.627162e-01
 60.79   -8.910892e-01   -4.538282e-01
 60.8   -8.955829e-01   -4.448948e-01
 60.81   -8.999870e-01   -4.359168e-01
 60.82   -9.043010e-01   -4.268953e-01
 60.83   -9.085247e-01   -4.178311e-01
 60.84   -9.126575e-01   -4.087251e-01
 60.85   -9.166991e-01   -3.995783e-01
 60.86   -9.206490e-01   -3.903915e-01
 60.87   -9.245068e-01   -3.811656e-01
 60.88   -9.282721e-01   -3.719016e-01
 60.89   -9.319447e-01   -3.626005e-01
 60.9   -9.355240e-01   -3.532630e-01
 60.91   -9.390098e-01   -3.438903e-01
 60.92   -9.424017e-01   -3.344832e-01
 60.93   -9.456994e-01   -3.250426e-01
 60.94   -9.489025e-01   -3.155695e-01
 60.95   -9.520107e-01   -3.060648e-01
 60.96   -9.550237e-01   -2.965296e-01
 60.97   -9.579412e-01   -2.869647e-01
 60.98   -9.607629e-01   -2.773711e-01
 60.99   -9.634885e-01   -2.677497e-01
 61   -9.661178e-01   -2.581016e-01
 61.01   -9.686504e-01   -2.484277e-01
 61.02   -9.710862e-01   -2.387290e-01
 61.03   -9.734249e-01   -2.290063e-01
 61.04   -9.756663e-01   -2.192608e-01
 61.05   -9.778101e-01   -2.094933e-01
 61.06   -9.798561e-01   -1.997049e-01
 61.07   -9.818041e-01   -1.898965e-01
 61.08   -9.836540e-01   -1.800691e-01
 61.09   -9.854054e-01   -1.702238e-01
 61.1   -9.870584e-01   -1.603614e-01
 61.11   -9.886126e-01   -1.504829e-01
 61.12   -9.900680e-01   -1.405894e-01
 61.13   -9.914243e-01   -1.306819e-01
 61.14   -9.926816e-01   -1.207613e-01
 61.15   -9.938395e-01   -1.108286e-01
 61.16   -9.948981e-01   -1.008848e-01
 61.17   -9.958572e-01   -9.093097e-02
 61.18   -9.967167e-01   -8.096801e-02
 61.19   -9.974765e-01   -7.099697e-02
 61.2   -9.981366e-01   -6.101882e-02
 61.21   -9.986969e-01   -5.103457e-02
 61.22   -9.991573e-01   -4.104521e-02
 61.23   -9.995178e-01   -3.105175e-02
 61.24   -9.997783e-01   -2.105519e-02
 61.25   -9.999389e-01   -1.105652e-02
 61.26   -9.999994e-01   -1.056745e-03
 61.27   -9.999600e-01    8.943136e-03
 61.28   -9.998206e-01    1.894212e-02
 61.29   -9.995812e-01    2.893921e-02
 61.3   -9.992418e-01    3.893341e-02
 61.31   -9.988025e-01    4.892372e-02
 61.32   -9.982633e-01    5.890913e-02
 61.33   -9.976244e-01    6.888865e-02
 61.34   -9.968856e-01    7.886128e-02
 61.35   -9.960472e-01    8.882603e-02
 61.36   -9.951091e-01    9.878190e-02
 61.37   -9.940716e-01    1.087279e-01
 61.38   -9.929346e-01    1.186630e-01
 61.39   -9.916983e-01    1.285862e-01
 61.4   -9.903629e-01    1.384966e-01
 61.41   -9.889284e-01    1.483932e-01
 61.42   -9.873951e-01    1.582749e-01
 61.43   -9.857630e-01    1.681407e-01
 61.44   -9.840323e-01    1.779898e-01
 61.45   -9.822033e-01    1.878211e-01
 61.46   -9.802760e-01    1.976335e-01
 61.47   -9.782507e-01    2.074263e-01
 61.48   -9.761275e-01    2.171982e-01
 61.49   -9.739068e-01    2.269485e-01
 61.5   -9.715886e-01    2.366760e-01
 61.51   -9.691733e-01    2.463799e-01
 61.52   -9.666611e-01    2.560592e-01
 61.53   -9.640522e-01    2.657128e-01
 61.54   -9.613469e-01    2.753399e-01
 61.55   -9.585455e-01    2.849394e-01
 61.56   -9.556482e-01    2.945105e-01
 61.57   -9.526554e-01    3.040521e-01
 61.58   -9.495673e-01    3.135633e-01
 61.59   -9.463842e-01    3.230431e-01
 61.6   -9.431065e-01    3.324907e-01
 61.61   -9.397345e-01    3.419049e-01
 61.62   -9.362686e-01    3.512850e-01
 61.63   -9.327090e-01    3.606300e-01
 61.64   -9.290561e-01    3.699389e-01
 61.65   -9.253103e-01    3.792108e-01
 61.66   -9.214720e-01    3.884448e-01
 61.67   -9.175415e-01    3.976399e-01
 61.68   -9.135193e-01    4.067953e-01
 61.69   -9.094058e-01    4.159100e-01
 61.7   -9.052013e-01    4.249831e-01
 61.71   -9.009062e-01    4.340137e-01
 61.72   -8.965211e-01    4.430010e-01
 61.73   -8.920464e-01    4.519439e-01
 61.74   -8.874824e-01    4.608416e-01
 61.75   -8.828297e-01    4.696932e-01
 61.76   -8.780887e-01    4.784979e-01
 61.77   -8.732599e-01    4.872547e-01
 61.78   -8.683438e-01    4.959628e-01
 61.79   -8.633408e-01    5.046213e-01
 61.8   -8.582515e-01    5.132293e-01
 61.81   -8.530764e-01    5.217860e-01
 61.82   -8.478160e-01    5.302906e-01
 61.83   -8.424708e-01    5.387421e-01
 61.84   -8.370413e-01    5.471397e-01
 61.85   -8.315281e-01    5.554826e-01
 61.86   -8.259318e-01    5.637700e-01
 61.87   -8.202529e-01    5.720010e-01
 61.88   -8.144920e-01    5.801748e-01
 61.89   -8.086496e-01    5.882906e-01
 61.9   -8.027264e-01    5.963475e-01
 61.91   -7.967229e-01    6.043448e-01
 61.92   -7.906397e-01    6.122817e-01
 61.93   -7.844775e-01    6.201573e-01
 61.94   -7.782368e-01    6.279710e-01
 61.95   -7.719182e-01    6.357218e-01
 61.96   -7.655225e-01    6.434091e-01
 61.97   -7.590503e-01    6.510320e-01
 61.98   -7.525021e-01    6.585898e-01
 61.99   -7.458787e-01    6.660818e-01
 62   -7.391807e-01    6.735072e-01
 62.01   -7.324088e-01    6.808652e-01
 62.02   -7.255636e-01    6.881551e-01
 62.03   -7.186459e-01    6.953762e-01
 62.04   -7.116563e-01    7.025278e-01
 62.05   -7.045956e-01    7.096091e-01
 62.06   -6.974644e-01    7.166194e-01
 62.07   -6.902634e-01    7.235581e-01
 62.08   -6.829935e-01    7.304245e-01
 62.09   -6.756552e-01    7.372178e-01
 62.1   -6.682494e-01    7.439374e-01
 62.11   -6.607767e-01    7.505826e-01
 62.12   -6.532380e-01    7.571527e-01
 62.13   -6.456339e-01    7.636471e-01
 62.14   -6.379653e-01    7.700651e-01
 62.15   -6.302328e-01    7.764062e-01
 62.16   -6.224374e-01    7.826696e-01
 62.17   -6.145797e-01    7.888547e-01
 62.18   -6.066606e-01    7.949610e-01
 62.19   -5.986808e-01    8.009877e-01
 62.2   -5.906411e-01    8.069344e-01
 62.21   -5.825423e-01    8.128004e-01
 62.22   -5.743853e-01    8.185850e-01
 62.23   -5.661709e-01    8.242879e-01
 62.24   -5.578999e-01    8.299083e-01
 62.25   -5.495730e-01    8.354457e-01
 62.26   -5.411912e-01    8.408996e-01
 62.27   -5.327553e-01    8.462693e-01
 62.28   -5.242661e-01    8.515545e-01
 62.29   -5.157245e-01    8.567545e-01
 62.3   -5.071313e-01    8.618688e-01
 62.31   -4.984874e-01    8.668969e-01
 62.32   -4.897937e-01    8.718384e-01
 62.33   -4.810509e-01    8.766926e-01
 62.34   -4.722601e-01    8.814592e-01
 62.35   -4.634220e-01    8.861377e-01
 62.36   -4.545376e-01    8.907275e-01
 62.37   -4.456078e-01    8.952283e-01
 62.38   -4.366334e-01    8.996395e-01
 62.39   -4.276153e-01    9.039608e-01
 62.4   -4.185545e-01    9.081917e-01
 62.41   -4.094518e-01    9.123318e-01
 62.42   -4.003081e-01    9.163806e-01
 62.43   -3.911245e-01    9.203378e-01
 62.44   -3.819017e-01    9.242030e-01
 62.45   -3.726407e-01    9.279757e-01
 62.46   -3.633425e-01    9.316556e-01
 62.47   -3.540079e-01    9.352424e-01
 62.48   -3.446379e-01    9.387357e-01
 62.49   -3.352335e-01    9.421351e-01
 62.5   -3.257956e-01    9.454402e-01
 62.51   -3.163250e-01    9.486509e-01
 62.52   -3.068229e-01    9.517666e-01
 62.53   -2.972900e-01    9.547872e-01
 62.54   -2.877274e-01    9.577123e-01
 62.55   -2.781361e-01    9.605417e-01
 62.56   -2.685169e-01    9.632750e-01
 62.57   -2.588709e-01    9.659119e-01
 62.58   -2.491990e-01    9.684523e-01
 62.59   -2.395022e-01    9.708958e-01
 62.6   -2.297814e-01    9.732423e-01
 62.61   -2.200377e-01    9.754914e-01
 62.62   -2.102719e-01    9.776429e-01
 62.63   -2.004851e-01    9.796967e-01
 62.64   -1.906783e-01    9.816526e-01
 62.65   -1.808524e-01    9.835102e-01
 62.66   -1.710084e-01    9.852696e-01
 62.67   -1.611473e-01    9.869304e-01
 62.68   -1.512701e-01    9.884925e-01
 62.69   -1.413778e-01    9.899557e-01
 62.7   -1.314714e-01    9.913200e-01
 62.71   -1.215517e-01    9.925851e-01
 62.72   -1.116200e-01    9.937510e-01
 62.73   -1.016771e-01    9.948175e-01
 62.74   -9.172397e-02    9.957845e-01
 62.75   -8.176170e-02    9.966519e-01
 62.76   -7.179126e-02    9.974197e-01
 62.77   -6.181364e-02    9.980877e-01
 62.78   -5.182984e-02    9.986559e-01
 62.79   -4.184085e-02    9.991243e-01
 62.8   -3.184769e-02    9.994927e-01
 62.81   -2.185133e-02    9.997612e-01
 62.82   -1.185279e-02    9.999298e-01
 62.83   -1.853071e-03    9.999983e-01
 62.84    8.146838e-03    9.999668e-01
 62.85    1.814593e-02    9.998353e-01
 62.86    2.814321e-02    9.996039e-01
 62.87    3.813768e-02    9.992725e-01
 62.88    4.812833e-02    9.988412e-01
 62.89    5.811417e-02    9.983099e-01
 62.9    6.809419e-02    9.976789e-01
 62.91    7.806741e-02    9.969481e-01
 62.92    8.803282e-02    9.961176e-01
 62.93    9.798943e-02    9.951875e-01
